GSM2807157_BH160152-1_PSA10.4_HG-U133_Plus_2_.CEL GSM2807158_BH160152-1_PSA10.91_HG-U133_Plus_2_.CEL GSM2807159_BH160152-1_PSA6.17_HG-U133_Plus_2_.CEL GSM2807160_BH160152-1_PSA8.9_HG-U133_Plus_2_.CEL GSM2807161_BH160152-1_PSA17.23_HG-U133_Plus_2_.CEL GSM2807162_BH160152-1_PSA41.74_HG-U133_Plus_2_.CEL GSM2807163_BH160152-1_PSA435.9_HG-U133_Plus_2_.CEL GSM2807164_BH160152-1_PSA94.89_HG-U133_Plus_2_.CEL
TARBP2 5.89435061004263 6.40764607745242 5.85305939033323 5.8685417318348 6.08078072052539 6.17362858764298 6.19574353700859 6.25160085762955
TARDBP 8.88901471173738 8.81164595435384 8.59805356850832 8.81995482979327 8.9447836311323 8.86494418410336 8.89671352079364 8.65184314675632
TARS1 6.38372591580697 6.78790421615846 6.74612196774816 6.27943270744928 7.79063036873461 7.42914456950442 7.30827104572349 7.08755126128089
TARS2 5.65444294320867 6.25518484397376 5.84151518871815 5.75702672293726 6.2524190314506 6.36150959184588 6.06213284396519 6.43776639117763
TARS3 4.49399443222014 4.55926825778651 4.69536172404008 4.36622145989297 5.42335972715659 4.55080179666296 5.21490657615263 4.4670266658719
TAS1R1 4.49196803222411 3.46240800897345 4.47411646116504 3.31812247444924 4.18710591382009 2.7602009475089 1.79222307181695 4.187099786927
TAS1R2 0.898861800781809 2.69721087464921 0.677181919392784 1.13068141479621 1.0202085312332 0.695821507586973 3.29041747546598 3.39720231199901
TAS2R1 1.79267939366281 2.07080474767999 3.61727919538521 2.58496250072116 1.96931701345001 3.06218931602251 2.18697805052695 1.34090580351711
TAS2R10 3.00221625212015 1.70445367656975 2.15697082537554 1.31105434756707 1.41194604188846 2.32300036855573 1.41913571817328 3.13708681198019
TAS2R13 2.9287171838107 1.36131972689713 3.13777385593507 2.35901749855539 1.22415709987153 2.38538599011515 1.38669539178903 1.10471605404299
TAS2R14 4.10675235928267 4.17172697958062 3.94691692892239 4.23539155694638 3.85147657516332 3.31090726137886 4.47646319878633 4.05152133736871
TAS2R16 2.51830000547215 2.33326932118989 2.64290687988182 0.812855899370918 3.79917151213242 0.689274015303537 3.10284781557246 0.601758519241483
TAS2R19 3.25591203149808 2.70633812669931 3.47051170141317 3.96740119006499 2.48387674937379 3.5009024281815 3.21543455128466 0.342636908661182
TAS2R3 0.641190263686788 0.677083825803289 0.598473746535394 0.568878349711355 0.544469102149107 0.656668537062541 0.80216424113453 0.417313265902629
TAS2R38 2.16680757569231 2.45991560159677 4.30992170261953 3.39136544814906 3.58081159312532 2.53132784039496 3.1993006245165 1.19570829198751
TAS2R39 1.03214864250204 2.03994512437812 2.00761579246432 1.08206868704878 2.72884341844427 1.77762614841642 1.38040478893269 1.0366008336963
TAS2R4 2.38009812883361 4.1279604353937 2.44407297183586 4.15332495628333 3.71993899259417 3.98004408713208 4.09593598854675 3.53950124002972
TAS2R40 0.520622729563655 1.44022910488669 1.78522684286046 3.53523026086832 1.40488859355344 0.407448346779016 0.639403536055831 0.650472403206342
TAS2R41 3.17442836004443 3.71681641697266 2.0639939712728 2.14654363155301 2.79020875341791 1.65796976661509 1.5812314262577 2.66721804170558
TAS2R45 2.20783769289108 0.77048717322724 1.90297689024893 1.24538936194407 2.10562343043521 0.70977115112201 0.513338305866605 1.89768821526867
TAS2R5 1.73120736697782 3.79839290974679 1.22767148454112 1.57856016877677 3.49458266211142 1.22055089982678 0.919861882371799 4.61701879132434
TAS2R50 1.80503024685093 2.63664937893314 2.76886629407229 0.922369346488159 3.02633124142676 3.26857978758275 3.62675963156005 3.02578801643816
TAS2R7 1.55519340591346 0.985649024665357 1.20738392224733 0.905986139275167 0.950623891399254 0.654121576166744 0.967021433545515 0.92126016048638
TAS2R8 0.584667385526292 0.361882483968824 0.427786963108199 0.327062782213667 0.399803899971612 0.500073817412949 0.337187765617614 0.228989265583044
TAS2R9 1.31081166238469 3.11860962327024 3.1549152906972 1.26633807186714 1.87458444192447 2.2115507838331 2.57263067585792 1.39662778171295
TASL 4.47136685169011 3.96590342493069 4.60265617730404 3.91510222263311 4.67111203809688 4.65780679776882 4.29778237031879 4.32230696930153
TASOR 5.6561647186544 5.97110424276935 5.9384340830857 5.71707501704198 5.90294277687389 5.60379156411341 6.33566896703051 6.27635198873643
TASOR2 5.86838144082801 5.89440163744733 6.06575694875225 6.07686553909412 6.37852309695412 6.07103570454564 6.49581517860843 5.74396102362747
TASP1 5.4749292986027 6.23658988382799 5.56187826195335 5.79678503888641 5.71844610551607 6.24288765015799 5.93494875678413 5.59163710222603
TAT 1.63365772683988 1.67375947699503 1.97431747924355 1.47586129457296 1.4567950682208 1.46097360074501 2.2916693875311 1.43414669983751
TATDN1 8.87285713200339 9.39151212270712 8.60024054857906 8.67436397967923 9.29054567951601 9.46772417929178 9.10541413866785 8.9957671508778
TATDN2 4.6932958659543 6.0620129198527 5.82774308935283 5.91942968478211 6.08374199617973 6.27807583563531 6.39703112555191 6.35783260653844
TATDN3 6.04005727336935 6.4118940599999 6.41664092727389 6.18646163446093 6.0183806948232 5.97919806602284 5.62920610099857 6.03581446836133
TAX1BP1 10.2584892553166 9.94635050658591 10.2108550594116 10.169348347968 10.1841460892801 10.0978373882102 9.63758827844056 9.33834895201388
TAX1BP3 1.28145115377765 1.337594668025 2.84648689792682 1.95091727332111 0.936167708687727 0.954869580349669 1.17314132680275 0.972053618332471
TBATA 3.93950115675455 3.22492429144032 3.79965005247545 3.14460790222682 2.33046396100547 3.73601309353197 4.30461136416373 2.06640334847364
TBC1D1 5.05515482906867 4.70268094311632 5.24179866381296 4.78536224239712 4.45380147319471 5.05895209696218 4.35064665498186 4.84633362512846
TBC1D10A 4.9513983126287 5.32731667100303 5.47135241643536 5.29835555486572 5.1784577332658 5.14411970165574 5.47588550629822 5.47046513290406
TBC1D10B 6.94714874499331 6.62888508567101 6.99435343685886 6.88424729952853 6.95543123474648 6.69307052570276 7.2053877942104 7.11400263101533
TBC1D10C 2.92571764237569 3.92073396439305 3.65822685493176 3.52159904914862 4.83316084273894 2.39305528310768 6.7289438705789 4.22962432840127
TBC1D12 5.96129621448712 5.82131639637436 5.7463687068165 5.5050282258688 5.6443212612551 5.934446116589 6.39817767822671 5.72055509780328
TBC1D13 6.59898843615671 6.61614819289909 6.51842632136206 6.28992401001024 6.08055932658758 6.31541019077665 6.27259389862485 6.73387377972032
TBC1D14 9.17156851239065 8.81687930758346 8.92118935051214 9.22356315002891 8.46502004265315 8.14395728100378 8.90559022338083 8.98168432655544
TBC1D15 7.22344380621318 7.14367269746827 7.42696604601619 7.1702592457397 7.15370866291362 7.07325671711928 6.8514295763252 7.41326205982537
TBC1D16 5.92306461391858 5.9336050307551 5.68809803469835 5.85107721080809 5.52201764494116 5.88561841699502 5.76065470838182 5.78893246001009
TBC1D17 5.26937370536692 4.90476890720689 4.88556661593849 5.01013549153746 4.7677351136446 4.84134174231607 4.970592848098 4.75965676131952
TBC1D19 6.09091899863206 6.07923719358442 5.54960656693653 6.06324915741119 6.3197448306296 6.22611749383441 5.21599790160414 6.65185930378505
TBC1D2 4.76308144528648 4.72442893807646 4.84964345785598 4.58390782743527 5.10615011780608 4.27172499016345 4.48128149910758 5.2072038642508
TBC1D20 6.99548862122407 7.10563916360521 7.19792179090595 7.1784704485509 7.02510339812167 7.0384565906289 6.60834533611103 6.60265353254162
TBC1D21 4.57135654673097 4.10579438414201 4.2796048416389 4.49493826290607 3.63520129605226 4.0083028711531 5.41417499857464 4.17298183249922
TBC1D22A 5.75026791499575 5.72209622588382 5.11887768208673 5.09541073404887 5.65095831560173 5.12886459908336 5.66841266739727 5.36373912121109
TBC1D22A-AS1 2.27842419977671 1.01844643558624 1.29633035589515 0.585261238358079 0.512536953583616 0.662848860724532 0.881275303980773 0.565569132822041
TBC1D22B 3.62397509629064 3.59620197605787 3.74572930632319 4.63862652721237 5.11347759862308 4.19123462309545 5.20124579833654 5.50397592634115
TBC1D23 8.31075222567224 8.10059214749319 8.16881231611341 8.06608919045777 8.00140325005036 7.9901039638575 7.70735913208088 8.56161230688532
TBC1D24 6.02742907294602 5.97930689713841 5.89136759954608 5.79441175602354 5.61127577586188 5.69258691722686 5.92020878556937 5.93223426951088
TBC1D25 5.70714012979687 5.35050583449889 4.91955548192882 5.35021946798825 5.34528156546449 5.52443291905498 5.16212892369278 5.71737899291288
TBC1D26 3.22798857888647 2.48707039147186 2.80930708942101 2.48625980000841 2.60846436370489 2.58183846453697 3.38246200630431 2.64890107488328
TBC1D27P 2.05761066889532 2.19540305630185 2.32216034773633 3.51824604380958 2.14545895782225 4.9931233199145 2.24779289834287 1.79823072283838
TBC1D29P 1.20756545920066 1.43633790573637 2.5999953894766 1.41105511411311 2.73650757672109 1.20148305485594 3.13967738946714 1.57813675042831
TBC1D2B 4.87849641283927 4.10428822981225 4.09227220659137 4.59360888065526 4.23986744708607 3.94858724771584 3.91369269571356 4.0751492174265
TBC1D30 5.61016198099875 5.07363399361213 5.54987341137358 5.71469544267163 3.6012474976412 6.03501950183209 6.29263092281563 5.83588098594214
TBC1D31 4.85502994013538 5.19868616954742 4.62770909177702 4.47404418890473 5.62966747155679 4.31083130853678 5.79108766352322 5.33127219393985
TBC1D32 5.54900624402527 5.61449960732861 5.40440992208636 5.98825716700206 5.90099462235145 5.59640311561163 5.39559116109334 5.3362560628878
TBC1D4 7.49181589577896 7.63384036304124 8.34520460823578 7.86178622174995 9.88488355439497 9.11804895157804 9.16202654100513 8.27835172693781
TBC1D5 7.36862182510365 7.25584664728755 7.12500030571788 7.42250088731699 7.04324374190587 7.37970989289643 7.43209199860692 7.4631125678719
TBC1D7 4.11686586529776 4.19974735199454 4.0689375946513 3.73780111939787 4.48449442906137 3.65988502889053 4.07970718193436 4.31299002828895
TBC1D8 9.36234165616197 9.0781114734791 9.60238115161306 9.20035069555059 9.42694543781651 9.90325512604308 9.7050054390309 9.55189764473281
TBC1D8-AS1 2.83746756895398 2.94058390969973 0.461915955944817 0.732006567537394 1.73058415224125 0.641321315443743 2.97162338477875 0.863380732026073
TBC1D8B 6.59652505335975 6.46021743673059 6.95158196985909 6.88431604783702 5.39568818278683 6.36506016941215 5.42146766529263 5.82847834976129
TBC1D9 7.95871740632212 8.13084615247054 8.15673173824942 8.32360712444276 8.25670564275818 8.49116048764095 8.09082068126656 8.34000808584777
TBC1D9B 7.77762157516875 7.67239753461198 7.67721852899698 7.7313590265124 7.78330066669484 8.00336285125367 7.56275743671145 7.89819083863405
TBCA 11.90698971404 12.0242569340155 11.9164736921037 11.7739817583632 12.176523237001 11.8361402336663 11.972872235125 11.8467880883821
TBCB 8.38355869520073 8.49465657409145 8.11156744489199 8.07541433151044 8.53170698632499 8.21922877570836 8.98757011217227 8.63244213625852
TBCC 8.29652997301595 8.57923009093515 8.24071877976877 8.34402878088714 8.65317986090612 8.28792009162885 8.42146210222096 8.59389037862374
TBCCD1 7.12920019162831 7.28179288658215 7.18905194753552 7.05972758729297 7.5530912414073 7.23292100688868 7.05988635911024 7.07505103537846
TBCD 3.7489282962321 3.4435306416408 3.08359054621916 3.47774473973879 3.61893766071195 3.778852435119 4.33381056412941 3.6275497617091
TBCE 6.98866193946744 7.43895116122681 7.08224770316311 7.06034612029761 6.4908805847264 7.20588945007323 7.49460986824679 7.41628223656975
TBCEL 6.27355756855244 6.36294340949419 6.3059848042358 6.41205919903758 6.49528062948835 6.17989026923875 6.95132991730207 6.98259012569001
TBCK 8.74746027287275 8.57306363572575 8.25701876251589 8.51363584520093 8.07664739955051 8.43187232239931 7.04385264552681 8.66444242599942
TBK1 8.77475589307409 8.55159090615292 8.78060422020909 8.67851211838997 8.33494829684872 8.55794450400094 8.54259702865452 8.68973900408947
TBKBP1 4.21388241952545 4.41559309169329 4.77050878657275 4.32125757411961 3.64327849429078 4.15073363556078 4.87269894553494 4.56146535566379
TBL1X 5.90469282784392 5.65641027315669 5.41312054185816 5.4335131399587 5.93313890612532 6.38525999763092 5.44238876438371 6.06622388108726
TBL1XR1 7.11325387167786 6.98517640701679 7.09527339373665 7.27418419565781 8.11450378591193 7.40915245212434 8.11558591813429 7.06263611089972
TBL1Y 4.99960586725535 4.86515374236841 4.69507733294612 5.26673962230981 6.11410979132677 5.21845552057428 6.00842862207058 4.74328214681534
TBL2 6.82065665167078 6.42852755037871 6.63945746964144 6.16775944676306 6.50731717622295 6.78499356685891 6.68868826970429 6.60776140535828
TBL3 3.42946330366709 3.5907957663081 3.52411572786911 3.73556170580573 4.61282898375505 3.4485826960072 4.89759652212693 3.56168786764098
TBP 7.44939788100882 7.55650605467193 7.18962837288003 7.34123059202268 7.45317361700349 7.40550321452923 7.52072956351822 7.62146586822167
TBPL1 8.20277975876087 8.33984528169178 8.25351983997129 8.04599421067511 9.53505717896668 7.8916524774647 9.18456545244615 8.2532025143938
TBR1 0.550401976997813 2.16962180676923 3.17743270651412 2.82489923036911 3.17743270651412 0.556700501965809 2.76230038217313 0.619121696929003
TBRG1 6.83567350921083 6.50311615334871 6.9011594667502 6.8017612077704 6.2352994823574 6.47225785129982 6.7582947419243 7.01786905391292
TBRG4 4.69933568384408 5.10477612037606 4.47953815029586 4.84353204600016 5.50523282921729 5.60814786822722 4.84234507002117 5.61835809621848
TBX1 2.96085586458545 3.14215981950686 2.8104421606204 3.3130240428611 4.06289912705848 2.85174355648988 4.40135528477284 3.48750065105914
TBX10 3.68482953483834 3.2124244867632 2.50344654144605 2.14108835843628 3.51765114115953 2.46894910047097 3.36348678631659 2.78322545540898
TBX15 1.1355471160167 1.09424874033686 2.25916385636821 1.35012578705828 2.8907471662944 1.72381968916594 1.4078528714113 3.09509989370727
TBX18 1.25171708503332 1.76548782060461 1.33772126527774 1.60147339643256 1.99909944852237 1.73440948814703 1.27185103394076 1.90612415064993
TBX18-AS1 0.668827137607715 0.620201889105837 1.74088310726302 1.21323831190134 0.756035452319891 0.822587764599447 2.6060199939159 1.06959811016195
TBX19 4.38949201334366 4.26848889928059 4.30546732704051 4.30889704981379 4.34651711297747 4.35492966526284 2.0786208062854 3.69764381049464
TBX2 4.11752072951567 3.38371675455595 3.67669120326199 4.004723831634 3.20440445028083 3.70209213256954 3.47455631776939 3.65031979293163
TBX2-AS1 4.25010864623092 6.1196701552713 5.4454790839048 5.76041483956029 4.78135603063572 5.37675427428015 5.3623814021073 3.62688877755132
TBX20 2.71592282086962 1.74780293060357 1.42261785754882 3.45232305876431 1.97625494691284 3.11209750323628 0.80215502363262 0.87420504705687
TBX21 3.86479904198731 4.45341519113576 3.76829072377651 3.79062256369865 5.37507325097539 1.26620836594424 4.27054133720849 1.42976067693871
TBX22 -0.0121742719091602 0.386853969157542 0.103428401321709 0.152336258621494 0.177308659438549 0.147572059650819 0.118790946834475 0.115819357867174
TBX3 6.59509551745821 6.04447819483043 6.0630022789746 6.53020645229965 6.03561580194537 6.25286513396813 6.25621546627055 5.30023375455271
TBX4 0.841368976350562 0.921042115448903 0.66978520230409 0.87657070244651 0.938870769582798 0.916703714306778 1.21654014049045 0.753422136930975
TBX5 2.66085159036857 3.07717921212329 3.93126480151113 2.92811644997038 4.34838618006251 3.05263881837162 2.11236957373685 3.35144799962982
TBX5-AS1 1.97105079862823 2.34779013175319 2.38269594442321 2.32638127414015 2.44047332559445 2.52352082047797 1.67364764506575 2.75925810753067
TBX6 3.50250136268193 1.75113652486101 3.39347837509867 2.84264200208049 2.1591035857862 2.40061497509052 3.39738147149134 3.22769307110199
TBXA2R 3.31073290577668 3.76400970183878 3.57375381508223 3.76500868172174 3.5429012795724 4.17345140485619 3.40409749204703 2.59934254228025
TBXAS1 4.12996651336427 4.58316077752308 5.27689349424831 4.1278403983767 4.66839319255035 4.13151169230644 3.58148261145211 4.91523805605379
TBXT 3.77572372388191 1.55161518705985 3.96508050872842 4.19418530160987 3.35035729853514 3.37763219144461 4.93796602791284 2.56659137863027
TC2N 7.28766115632801 7.21623495832094 6.88103357221452 7.12849797450735 7.7385958410457 7.63666674124951 8.02390422530904 7.01414925726039
TCAF1 9.13274828911358 8.50143144841722 8.78958713653958 9.3216459168159 8.9512008391741 8.50707788455109 8.23628955575314 8.30924099562042
TCAF2 2.18516431683783 4.32448423287449 3.86264017443048 3.76933614610853 3.54083469763597 1.63614813811761 2.72885946130224 2.82968687476872
TCAIM 6.89420115863862 6.16218414944987 6.58222186104033 6.8304807434576 5.65172467868502 5.56881391755774 6.21091452035865 5.69024963548352
TCAM1P 0.755290978915338 0.71556969818744 2.1345036280949 2.52107706476619 3.2072499017013 2.0192095621484 2.85850671602374 1.82981205879745
TCAP 2.75012787705132 1.4798975437801 3.98270195635692 4.90608493511991 2.15429023710733 3.46794607431525 1.72936254067021 1.06828021286895
TCEA1 5.93759364367196 5.99489363161791 6.62040596325744 6.29013004007818 5.79247582605894 5.83419913101221 5.87989200507233 5.87107959680934
TCEA2 4.32243364966434 4.35008782124011 4.14158666680119 4.48747466552453 3.79202858991927 4.06086313902197 4.67107719465296 4.10481678481491
TCEA3 7.18055208132389 7.28946690944155 7.15320379564426 7.45488474054694 6.71492243622401 7.1095976053294 6.03298746903133 7.47588643878816
TCEAL1 10.0443946698956 10.1445503514418 9.59034933755963 9.83459319028375 9.0313334649817 9.74563247531036 9.61775394547377 9.3160741698743
TCEAL2 9.95437809014405 9.62576710130086 8.8051588201026 9.34147469477291 5.1635799022076 6.43879185257826 5.74235594033338 7.46177414741112
TCEAL3 10.1737916474175 10.2280670910827 9.77640422753098 10.1034219265557 9.00246343889254 9.29342358980099 9.11510470262392 9.54604559171485
TCEAL4 11.3380292892399 11.3796758096638 11.180679118783 11.2874448542081 10.5135558392523 10.9062038293722 10.9640332799543 10.8737533372838
TCEAL7 7.01442042544662 7.28810377452461 6.23592473041765 6.63485771676626 4.87042994993001 6.34429590791582 5.15198405293426 6.0971416102128
TCEAL8 9.50352855959213 9.69233056094308 9.4027981551543 9.4917942375657 9.26209879172402 9.04487729045151 9.06403983746759 8.64655871015455
TCEAL9 11.5602409960189 11.632342237946 11.5694113566947 11.6799787030815 10.9877534795263 10.9646650287777 11.0095031262732 10.3073129367797
TCEANC 3.97113290337951 4.36885918066416 4.08761634707859 4.33515245028267 3.44199602130736 4.33922008499369 3.57374094694983 4.67065512019548
TCEANC2 3.43455406029101 3.76797846595554 3.96654507224249 3.93175886433386 4.27349109543227 3.30935287344732 2.29595091552567 3.02737550703202
TCERG1 5.42466865426238 5.33943531222237 5.02059202485578 5.83339230334676 5.85985428065684 6.31230044824129 5.14605470338289 5.39289273644654
TCERG1L 6.48773152705344 5.92368904247957 4.63002691817954 5.38370429247405 5.93382507356134 3.77559297176899 5.74520119306578 3.29010268541172
TCF12 6.8193241577369 6.67864090534233 6.7359707288779 6.78751705521502 6.9589121366682 6.92523392207778 6.67814779823807 7.0605619969591
TCF15 0.902913452638738 2.51152976935616 1.41002846025715 0.654521131846662 3.225634181346 2.6115396679551 2.50654044028571 1.40887135006727
TCF19 6.39280663795632 5.4431773851522 5.24667565891308 5.27530186678316 5.98378987347929 5.77737110784397 5.55190490531466 6.51804794421061
TCF20 5.49336737402499 5.6129481606261 5.53264675976687 5.65403527626068 5.94356984371248 5.77663286657953 5.79550222581704 5.52346345353425
TCF21 5.84972817820928 6.27737520501205 4.58462475727161 6.09162379385466 4.47625956305296 4.97137226729545 3.99389952604144 6.29503780297084
TCF24 0.418134671635389 2.87213208841051 0.333323032907126 0.272427365246885 2.10423640208784 0.197058266406438 0.557703193964719 2.83991963238316
TCF25 6.88337297385646 7.27159451745227 6.96453333732774 6.92080740854273 7.06404910815465 6.87041894412412 6.92040494433821 6.87859338767821
TCF3 4.11081558605627 4.29747422358821 4.3446025129334 3.99188705029888 4.77820636375477 4.20792343433372 4.27810626954105 4.4656723690774
TCF4 7.42124009376979 7.28208545033979 7.39961782282799 7.16393595326266 7.99834650863506 7.52102914657668 6.89343848718843 7.92548449677278
TCF4-AS1 2.37080162597998 2.96703835266647 2.57689363638044 1.37236181192344 1.18425970266902 2.2087043220933 1.28166760681547 1.29882246847102
TCF7 4.16569961728204 4.23375232083419 5.45883560549875 4.33333290268659 4.23710673515973 4.23023191459953 4.41210779164222 4.01890613258109
TCF7L1 5.76947381735328 5.45613863064111 5.67219173751886 5.67615648209286 5.69711302973273 5.20068720361323 3.96006032800195 5.15440974196829
TCF7L2 6.95776516675941 6.47750890817254 6.92796230813699 7.0252057964624 6.68818771254519 6.57253917145158 6.291784921439 7.14347997728018
TCFL5 6.21293207498456 6.641098688431 6.24566368346015 6.35160440594139 6.71095173180337 6.84258520764428 6.86963839047944 6.26054539129396
TCHH 1.17406251524374 3.17624123616443 2.27031074167836 1.85482364650424 2.67373882749332 3.56237068673937 1.92764102983953 1.78130197119278
TCHP 5.5820425911327 5.52242348849722 3.99615026271751 5.34750952377761 5.64956257200741 5.32683727113285 4.03605324000791 5.49466677815764
TCIM 7.19955305990461 8.69212014352899 8.63188197252015 8.34321482951982 7.47845874798151 11.0925272594755 8.09209641499079 9.76008204138
TCIRG1 6.4869181773868 6.53645252369045 6.21027219100545 5.80986025548676 6.70500170093713 5.99314596632199 7.3178335848662 7.79680882722471
TCL1A 2.48914439074909 1.76619402591614 1.5868907927827 1.55106851789607 2.99261217430992 1.4438366156877 2.9903376953337 1.71454341436925
TCL1B 3.40493274477652 5.1217033139218 4.37179652657716 4.60064954313909 3.68171605937074 3.50178744425658 2.21052839791987 3.07025074351573
TCL6 1.0817992463626 2.09804666507805 1.21456668131085 2.00205152758077 1.08118573614862 1.05156161808092 1.53486471641154 1.16734317172494
TCN1 5.08866808916114 5.24921543684254 5.35285200153112 1.63600314412878 3.0412588822777 2.66556902025729 3.31273591165419 10.6700558668874
TCN2 4.76138626633826 5.57917563286823 5.75757011051309 5.3599047500716 6.18309584833081 4.50528612324698 5.2266661138589 5.91715625044407
TCOF1 4.23096061768257 4.33261255284259 4.1030969107227 4.07709822565553 4.21811508384153 4.30701607900412 4.44851390722471 4.04606815207408
TCP1 8.90555823522785 9.06045657864554 8.93126153308407 8.96997995359471 8.85311848573556 8.87633505991957 9.0783347334013 8.94521590655446
TCP10L 3.85333538103018 3.5759409065402 3.7187912289428 3.79611408505095 2.52655422427579 3.71315750280761 2.61218715278504 3.34126147960658
TCP10L3 2.12897025517388 4.92320131768257 1.70997266458089 3.929625478319 2.50586747439336 2.02377129387353 2.05018874425572 1.68081677684997
TCP11 3.20999928123429 2.60329224726957 0.782665474458417 2.46416934912822 3.65627401835598 3.36890480909683 4.04006992240793 1.23936247144643
TCP11L1 4.11824803036805 3.62858875805287 4.10495535365808 3.61478693072872 3.79331335786413 4.28515133949791 4.49173486930679 4.42216282019519
TCP11L2 3.59435637040945 3.23979073698572 3.14575432176133 3.52624354428287 2.9893647958528 3.2185345124358 2.81762715793006 4.03166575640747
TCTA 8.07158141955728 8.16461303642911 8.24640567039513 8.0854662234431 7.5480579095556 7.43702206008943 8.20132493104207 7.94888608458506
TCTE1 1.04954141373514 1.34780125355259 1.11569241682264 1.04855830916408 1.03062152782155 0.859755399134896 1.1516107790939 0.927544001117445
TCTN1 6.55458588579354 6.68830082654421 6.43446740745811 6.76098490616778 6.72642993592163 7.38331674338806 6.75731237480564 7.02277204490021
TCTN2 5.76023075147781 5.68589186205755 5.95420180421796 5.75997069358179 5.96301406913568 5.68558565779179 5.61084854769605 5.78118766383916
TCTN3 8.00189285689219 8.05604765051431 7.86181220437198 8.12144891434813 8.03258890887829 7.69074199746087 8.22935441839133 7.97787701036789
TDG 7.34035166201095 7.44172049814244 7.53050473943972 7.12014782748206 8.28617201214415 7.42499749555316 8.20679937532593 7.38404806512268
TDH 2.73039423837168 1.36958662901871 2.95735358310851 1.8516103001536 2.57615155071562 2.25687540119441 2.33135118768081 1.76678162839264
TDH-AS1 4.51524186414833 3.02533811369366 4.94996619849645 3.62899837812513 2.49740482941398 2.59960259490928 4.16321573841221 2.24278540007237
TDO2 2.36193672318039 2.88059561909429 2.25282762830397 2.11647930908107 4.97738599030089 1.87480429067683 1.40197903988218 4.56353588622285
TDP1 4.68707763904288 4.35793882834106 4.47465791017035 4.03296417796602 5.25228143460769 4.80838479480071 4.5650857037626 4.6367726766963
TDP2 11.6951836755823 11.6669551859438 11.9363618626708 11.7880555520257 10.2494479174833 9.58780394154452 10.213583113222 10.7669481251444
TDRD1 1.33327670178123 0.48354657175839 2.38447462264001 0.625243592568376 0.575151166922266 6.3751893547129 7.22605682433383 5.89996745844614
TDRD10 2.76681418550738 3.22492429144032 2.16065145216821 3.37825859151411 3.2896114077304 3.12684934714795 3.37783816085444 4.80853069493727
TDRD12 5.71066172303176 1.83202408491977 4.28032927513235 4.71428658685052 1.34719328754064 3.3162872190981 1.70639494313428 1.40384379795143
TDRD3 6.79134957132023 6.96929645013189 6.63695661407682 6.78686129024572 6.72853442404936 6.2844339892911 7.0153801806414 6.91049525839636
TDRD5 5.34397734714814 5.02070643787303 4.31468704984488 3.58463194408803 1.11615805555017 2.59055369544449 1.31754987570434 5.49593692368836
TDRD6 6.81003165581237 5.51084784545454 5.92312911238129 6.43016861252564 4.97814040646449 6.36985755330495 4.18801769564023 4.81993976401908
TDRD6-AS1 2.88650244899289 2.38752966370945 1.65437222125341 2.58807278173142 1.40525447454151 2.898128934022 3.46158859421627 3.71246813728234
TDRD7 7.50648524124854 7.21850315233213 7.59053164461398 7.2249613482579 6.58399938516269 6.7829852200869 6.76628913783288 7.36968846320572
TDRD9 4.66876702317814 4.20535459378757 4.12834770336105 4.17717738652994 3.58286694977249 4.02602260139843 5.05132106453822 3.118662281998
TDRG1 2.24188867890995 2.51490141010961 2.37591440427405 2.71521538266173 2.46256202958636 2.1158725729084 2.60633767376548 3.1445786561332
TDRKH 5.77160546167068 5.82039827660218 5.15632209313309 5.66230025116402 5.45012367513713 5.92176096076602 5.27795932269432 5.85359420953157
TDRKH-AS1 6.05092706024582 6.42523082415497 5.77361279698946 6.20424903526245 4.30350660037677 6.14125257326688 6.04769975582197 5.73506731849938
TDRP 7.04218709198665 7.08470862858471 6.92403807808976 7.29378744635222 7.33191911452597 7.60039470098605 6.49407515596288 6.67409298198251
TEAD1 6.30672279173902 6.20685566253567 6.23434513553357 6.26533729386954 6.39445562602794 6.33562254234826 6.06437323164027 6.4695364616927
TEAD2 3.93782484923023 4.41335636332487 3.18844010257995 3.42881390106247 4.60104244887473 3.68622145086542 4.7149587956999 4.39848062759486
TEAD3 7.09714713987056 6.57011235717863 6.66339146742743 6.89461825971501 6.63144177662793 6.53849591626525 6.03877280796764 6.62944458124426
TEAD4 4.69058425597328 4.09088277709898 4.32111827454319 3.09937859682391 5.17964536015111 4.84851169558761 5.20185923811187 5.07132446799016
TEC 1.52842971802842 1.97339451858886 1.78608812203373 1.64061737593306 1.66915598271641 1.62729892133222 1.90970853247508 1.36128532132303
TECPR1 6.71521232263861 6.62909225914126 6.74274255772533 6.88271670968105 6.46378501847719 6.71198113351049 6.80693493762919 6.83561915595996
TECPR2 5.96237860210931 6.01876704567087 6.38572977073126 6.01862093137902 5.81701286182916 5.94459706970818 5.73735963982156 5.77110665680861
TECR 6.66974449524372 7.06707244682154 6.98227291505486 6.81038572396915 6.77869110812884 6.66202361458167 7.09837480231944 5.90816247863179
TECRL 0.0604118783455875 0.409920857382679 0.147769889424944 0.17179650284326 0.184549258704175 0.039874419407121 0.186965261018909 0.232006218960591
TECTA 3.0356259841381 3.1893483202976 2.89706305509829 2.936861386867 2.10549256571076 3.2744221613317 3.35112048829058 1.9089545608053
TECTB 4.06181267843657 4.66652965479195 3.68361302754861 1.79039049536529 1.58455659813754 1.44580912784684 1.57873363211999 1.78985853352701
